date,line_id,line_name,shift_id,shift_name,planned_minutes,downtime_minutes,run_time_minutes,downtime_reason_category,downtime_reason_subcategory,downtime_cost_usd,ideal_cycle_time_sec,units_planned,units_produced,units_good,units_defective
2025-11-12,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,586,580,6
2025-11-12,L1,Line 1 - CNC Machining,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,627,617,10
2025-11-12,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,791,787,4
2025-11-12,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,960,951,9
2025-11-12,L2,Line 2 - Precision Assembly,S3,Night,480,76.0,404.0,Planned Maintenance,Scheduled Preventive Maintenance,785.33,30,960,705,697,8
2025-11-12,L3,Line 3 - Surface Treatment,S1,Morning,480,17.6,462.4,Material Issue,Material Shortage,208.27,60,480,416,409,7
2025-11-12,L3,Line 3 - Surface Treatment,S2,Afternoon,480,21.8,458.2,Material Issue,Material Shortage,257.97,60,480,395,385,10
2025-11-12,L3,Line 3 - Surface Treatment,S3,Night,480,81.6,398.4,Unplanned Maintenance,Unscheduled Repair,965.6,60,480,358,352,6
2025-11-12,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,13.1,466.9,Equipment Failure,Mechanical Breakdown,104.8,20,1440,1185,1174,11
2025-11-12,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,47.7,432.3,Changeover,Product Setup / Changeover,381.6,20,1440,1031,1028,3
2025-11-12,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,45.6,434.4,Changeover,Product Setup / Changeover,364.8,20,1440,1252,1245,7
2025-11-13,L1,Line 1 - CNC Machining,S1,Morning,480,72.1,407.9,Equipment Failure,Electrical Fault,1021.42,45,640,513,505,8
2025-11-13,L1,Line 1 - CNC Machining,S2,Afternoon,480,59.9,420.1,Equipment Failure,Mechanical Breakdown,848.58,45,640,455,450,5
2025-11-13,L1,Line 1 - CNC Machining,S3,Night,480,95.9,384.1,Material Issue,Material Shortage,1358.58,45,640,455,448,7
2025-11-13,L2,Line 2 - Precision Assembly,S1,Morning,480,58.3,421.7,Equipment Failure,Electrical Fault,602.43,30,960,725,716,9
2025-11-13,L2,Line 2 - Precision Assembly,S2,Afternoon,480,103.3,376.7,Unplanned Maintenance,Unscheduled Repair,1067.43,30,960,705,698,7
2025-11-13,L2,Line 2 - Precision Assembly,S3,Night,480,32.2,447.8,Changeover,Product Setup / Changeover,332.73,30,960,795,790,5
2025-11-13,L3,Line 3 - Surface Treatment,S1,Morning,480,45.5,434.5,Equipment Failure,Mechanical Breakdown,538.42,60,480,381,370,11
2025-11-13,L3,Line 3 - Surface Treatment,S2,Afternoon,480,55.9,424.1,Material Issue,Material Shortage,661.48,60,480,347,341,6
2025-11-13,L3,Line 3 - Surface Treatment,S3,Night,480,25.3,454.7,Unplanned Maintenance,Unscheduled Repair,299.38,60,480,404,393,11
2025-11-13,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,154.5,325.5,Equipment Failure,Mechanical Breakdown,1236.0,20,1440,821,817,4
2025-11-13,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,64.8,415.2,Planned Maintenance,Scheduled Preventive Maintenance,518.4,20,1440,1150,1135,15
2025-11-13,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,42.1,437.9,Operator,Operator Availability / Training,336.8,20,1440,1248,1235,13
2025-11-14,L1,Line 1 - CNC Machining,S1,Morning,480,76.6,403.4,Equipment Failure,Electrical Fault,1085.17,45,640,507,498,9
2025-11-14,L1,Line 1 - CNC Machining,S2,Afternoon,480,65.0,415.0,Changeover,Product Setup / Changeover,920.83,45,640,472,463,9
2025-11-14,L1,Line 1 - CNC Machining,S3,Night,480,118.8,361.2,Unplanned Maintenance,Unscheduled Repair,1683.0,45,640,474,465,9
2025-11-14,L2,Line 2 - Precision Assembly,S1,Morning,480,5.0,475.0,Changeover,Product Setup / Changeover,51.67,30,960,950,943,7
2025-11-14,L2,Line 2 - Precision Assembly,S2,Afternoon,480,103.9,376.1,Unplanned Maintenance,Unscheduled Repair,1073.63,30,960,635,627,8
2025-11-14,L2,Line 2 - Precision Assembly,S3,Night,480,29.5,450.5,Operator,Operator Availability / Training,304.83,30,960,743,733,10
2025-11-14,L3,Line 3 - Surface Treatment,S1,Morning,480,51.0,429.0,Material Issue,Material Shortage,603.5,60,480,405,396,9
2025-11-14,L3,Line 3 - Surface Treatment,S2,Afternoon,480,30.9,449.1,Material Issue,Material Quality Reject,365.65,60,480,399,394,5
2025-11-14,L3,Line 3 - Surface Treatment,S3,Night,480,38.2,441.8,Equipment Failure,Mechanical Breakdown,452.03,60,480,382,376,6
2025-11-14,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1416,1408,8
2025-11-14,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,63.4,416.6,Material Issue,Material Shortage,507.2,20,1440,1123,1114,9
2025-11-14,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,126.6,353.4,Equipment Failure,Mechanical Breakdown,1012.8,20,1440,905,896,9
2025-11-15,L1,Line 1 - CNC Machining,S1,Morning,480,62.9,417.1,Equipment Failure,Electrical Fault,891.08,45,640,556,547,9
2025-11-15,L1,Line 1 - CNC Machining,S2,Afternoon,480,46.5,433.5,Material Issue,Material Quality Reject,658.75,45,640,573,563,10
2025-11-15,L1,Line 1 - CNC Machining,S3,Night,480,74.8,405.2,Equipment Failure,Mechanical Breakdown,1059.67,45,640,421,412,9
2025-11-15,L2,Line 2 - Precision Assembly,S1,Morning,480,123.3,356.7,Equipment Failure,Mechanical Breakdown,1274.1,30,960,713,703,10
2025-11-15,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,909,901,8
2025-11-15,L2,Line 2 - Precision Assembly,S3,Night,480,24.2,455.8,Material Issue,Material Quality Reject,250.07,30,960,827,815,12
2025-11-15,L3,Line 3 - Surface Treatment,S1,Morning,480,40.7,439.3,Material Issue,Material Shortage,481.62,60,480,419,411,8
2025-11-15,L3,Line 3 - Surface Treatment,S2,Afternoon,480,53.7,426.3,Planned Maintenance,Scheduled Preventive Maintenance,635.45,60,480,389,381,8
2025-11-15,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,102.4,377.6,Equipment Failure,Mechanical Breakdown,819.2,20,1440,1100,1086,14
2025-11-15,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,6.3,473.7,Changeover,Product Setup / Changeover,50.4,20,1440,1297,1291,6
2025-11-16,L1,Line 1 - CNC Machining,S1,Morning,480,50.6,429.4,Changeover,Product Setup / Changeover,716.83,45,640,489,483,6
2025-11-16,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,516,502,14
2025-11-16,L1,Line 1 - CNC Machining,S3,Night,480,14.0,466.0,Operator,Operator Availability / Training,198.33,45,640,568,560,8
2025-11-16,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,755,747,8
2025-11-16,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,771,761,10
2025-11-16,L2,Line 2 - Precision Assembly,S3,Night,480,42.7,437.3,Changeover,Product Setup / Changeover,441.23,30,960,874,861,13
2025-11-16,L3,Line 3 - Surface Treatment,S1,Morning,480,94.7,385.3,Equipment Failure,Mechanical Breakdown,1120.62,60,480,340,331,9
2025-11-16,L3,Line 3 - Surface Treatment,S2,Afternoon,480,71.4,408.6,Material Issue,Material Shortage,844.9,60,480,359,354,5
2025-11-16,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1263,1253,10
2025-11-16,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1254,1242,12
2025-11-17,L1,Line 1 - CNC Machining,S1,Morning,480,75.2,404.8,Unplanned Maintenance,Unscheduled Repair,1065.33,45,640,455,453,2
2025-11-17,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,533,527,6
2025-11-17,L1,Line 1 - CNC Machining,S3,Night,480,79.2,400.8,Equipment Failure,Mechanical Breakdown,1122.0,45,640,532,525,7
2025-11-17,L2,Line 2 - Precision Assembly,S1,Morning,480,32.9,447.1,Material Issue,Material Shortage,339.97,30,960,850,837,13
2025-11-17,L2,Line 2 - Precision Assembly,S2,Afternoon,480,58.3,421.7,Changeover,Product Setup / Changeover,602.43,30,960,771,763,8
2025-11-17,L2,Line 2 - Precision Assembly,S3,Night,480,33.0,447.0,Changeover,Product Setup / Changeover,341.0,30,960,800,797,3
2025-11-17,L3,Line 3 - Surface Treatment,S1,Morning,480,54.0,426.0,Changeover,Product Setup / Changeover,639.0,60,480,388,383,5
2025-11-17,L3,Line 3 - Surface Treatment,S2,Afternoon,480,20.2,459.8,Changeover,Product Setup / Changeover,239.03,60,480,401,394,7
2025-11-17,L3,Line 3 - Surface Treatment,S3,Night,480,97.7,382.3,Planned Maintenance,Scheduled Preventive Maintenance,1156.12,60,480,343,329,14
2025-11-17,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,14.5,465.5,Changeover,Product Setup / Changeover,116.0,20,1440,1156,1137,19
2025-11-17,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,29.6,450.4,Material Issue,Material Quality Reject,236.8,20,1440,1113,1109,4
2025-11-17,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,74.6,405.4,Material Issue,Material Shortage,596.8,20,1440,1086,1075,11
2025-11-18,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,587,578,9
2025-11-18,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,586,577,9
2025-11-18,L1,Line 1 - CNC Machining,S3,Night,480,86.6,393.4,Equipment Failure,Mechanical Breakdown,1226.83,45,640,524,514,10
2025-11-18,L2,Line 2 - Precision Assembly,S1,Morning,480,20.0,460.0,Material Issue,Material Quality Reject,206.67,30,960,761,757,4
2025-11-18,L2,Line 2 - Precision Assembly,S2,Afternoon,480,57.6,422.4,Planned Maintenance,Scheduled Preventive Maintenance,595.2,30,960,804,796,8
2025-11-18,L2,Line 2 - Precision Assembly,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,874,861,13
2025-11-18,L3,Line 3 - Surface Treatment,S1,Morning,480,60.8,419.2,Changeover,Product Setup / Changeover,719.47,60,480,339,331,8
2025-11-18,L3,Line 3 - Surface Treatment,S2,Afternoon,480,57.9,422.1,Equipment Failure,Mechanical Breakdown,685.15,60,480,422,408,14
2025-11-18,L3,Line 3 - Surface Treatment,S3,Night,480,93.6,386.4,Equipment Failure,Mechanical Breakdown,1107.6,60,480,367,358,9
2025-11-18,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,49.1,430.9,Equipment Failure,Mechanical Breakdown,392.8,20,1440,1259,1247,12
2025-11-18,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,71.5,408.5,Equipment Failure,Mechanical Breakdown,572.0,20,1440,1168,1150,18
2025-11-18,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,82.8,397.2,Planned Maintenance,Scheduled Preventive Maintenance,662.4,20,1440,1064,1054,10
2025-11-19,L1,Line 1 - CNC Machining,S1,Morning,480,40.4,439.6,Changeover,Product Setup / Changeover,572.33,45,640,548,545,3
2025-11-19,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,592,584,8
2025-11-19,L1,Line 1 - CNC Machining,S3,Night,480,54.0,426.0,Changeover,Product Setup / Changeover,765.0,45,640,532,524,8
2025-11-19,L2,Line 2 - Precision Assembly,S1,Morning,480,27.3,452.7,Changeover,Product Setup / Changeover,282.1,30,960,861,851,10
2025-11-19,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,852,845,7
2025-11-19,L2,Line 2 - Precision Assembly,S3,Night,480,32.8,447.2,Operator,Operator Availability / Training,338.93,30,960,756,750,6
2025-11-19,L3,Line 3 - Surface Treatment,S1,Morning,480,45.4,434.6,Changeover,Product Setup / Changeover,537.23,60,480,396,386,10
2025-11-19,L3,Line 3 - Surface Treatment,S2,Afternoon,480,98.5,381.5,Equipment Failure,Mechanical Breakdown,1165.58,60,480,311,305,6
2025-11-19,L3,Line 3 - Surface Treatment,S3,Night,480,72.2,407.8,Material Issue,Material Shortage,854.37,60,480,350,341,9
2025-11-19,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,26.2,453.8,Operator,Operator Availability / Training,209.6,20,1440,1286,1273,13
2025-11-19,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,78.9,401.1,Material Issue,Material Shortage,631.2,20,1440,1193,1184,9
2025-11-19,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,48.5,431.5,Changeover,Product Setup / Changeover,388.0,20,1440,1107,1099,8
2025-11-20,L1,Line 1 - CNC Machining,S1,Morning,480,34.0,446.0,Changeover,Product Setup / Changeover,481.67,45,640,534,528,6
2025-11-20,L1,Line 1 - CNC Machining,S2,Afternoon,480,65.9,414.1,Material Issue,Material Shortage,933.58,45,640,534,525,9
2025-11-20,L1,Line 1 - CNC Machining,S3,Night,480,63.3,416.7,Equipment Failure,Mechanical Breakdown,896.75,45,640,509,500,9
2025-11-20,L2,Line 2 - Precision Assembly,S1,Morning,480,44.7,435.3,Material Issue,Material Shortage,461.9,30,960,770,761,9
2025-11-20,L2,Line 2 - Precision Assembly,S2,Afternoon,480,80.2,399.8,Equipment Failure,Mechanical Breakdown,828.73,30,960,679,669,10
2025-11-20,L2,Line 2 - Precision Assembly,S3,Night,480,69.6,410.4,Planned Maintenance,Scheduled Preventive Maintenance,719.2,30,960,692,684,8
2025-11-20,L3,Line 3 - Surface Treatment,S1,Morning,480,27.9,452.1,Changeover,Product Setup / Changeover,330.15,60,480,389,384,5
2025-11-20,L3,Line 3 - Surface Treatment,S2,Afternoon,480,16.4,463.6,Material Issue,Material Quality Reject,194.07,60,480,421,414,7
2025-11-20,L3,Line 3 - Surface Treatment,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,60,480,443,434,9
2025-11-20,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1374,1366,8
2025-11-20,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,23.6,456.4,Material Issue,Material Quality Reject,188.8,20,1440,1294,1281,13
2025-11-20,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,105.9,374.1,Equipment Failure,Mechanical Breakdown,847.2,20,1440,1020,1013,7
2025-11-21,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,566,555,11
2025-11-21,L1,Line 1 - CNC Machining,S2,Afternoon,480,63.3,416.7,Equipment Failure,Electrical Fault,896.75,45,640,458,447,11
2025-11-21,L1,Line 1 - CNC Machining,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,472,462,10
2025-11-21,L2,Line 2 - Precision Assembly,S1,Morning,480,40.5,439.5,Operator,Operator Availability / Training,418.5,30,960,813,804,9
2025-11-21,L2,Line 2 - Precision Assembly,S2,Afternoon,480,24.1,455.9,Changeover,Product Setup / Changeover,249.03,30,960,826,816,10
2025-11-21,L2,Line 2 - Precision Assembly,S3,Night,480,95.1,384.9,Equipment Failure,Mechanical Breakdown,982.7,30,960,651,642,9
2025-11-21,L3,Line 3 - Surface Treatment,S1,Morning,480,39.9,440.1,Material Issue,Material Quality Reject,472.15,60,480,381,369,12
2025-11-21,L3,Line 3 - Surface Treatment,S2,Afternoon,480,79.4,400.6,Unplanned Maintenance,Unscheduled Repair,939.57,60,480,357,351,6
2025-11-21,L3,Line 3 - Surface Treatment,S3,Night,480,38.4,441.6,Changeover,Product Setup / Changeover,454.4,60,480,421,409,12
2025-11-21,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,84.0,396.0,Planned Maintenance,Scheduled Preventive Maintenance,672.0,20,1440,1176,1164,12
2025-11-21,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,43.7,436.3,Changeover,Product Setup / Changeover,349.6,20,1440,1162,1156,6
2025-11-21,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,77.4,402.6,Equipment Failure,Mechanical Breakdown,619.2,20,1440,1181,1175,6
2025-11-22,L1,Line 1 - CNC Machining,S1,Morning,480,20.2,459.8,Material Issue,Material Quality Reject,286.17,45,640,579,572,7
2025-11-22,L1,Line 1 - CNC Machining,S2,Afternoon,480,63.0,417.0,Equipment Failure,Electrical Fault,892.5,45,640,524,516,8
2025-11-22,L1,Line 1 - CNC Machining,S3,Night,480,10.6,469.4,Operator,Operator Availability / Training,150.17,45,640,583,578,5
2025-11-22,L2,Line 2 - Precision Assembly,S1,Morning,480,18.5,461.5,Material Issue,Material Quality Reject,191.17,30,960,702,694,8
2025-11-22,L2,Line 2 - Precision Assembly,S2,Afternoon,480,74.4,405.6,Equipment Failure,Mechanical Breakdown,768.8,30,960,719,712,7
2025-11-22,L2,Line 2 - Precision Assembly,S3,Night,480,48.5,431.5,Changeover,Product Setup / Changeover,501.17,30,960,700,692,8
2025-11-22,L3,Line 3 - Surface Treatment,S1,Morning,480,107.5,372.5,Equipment Failure,Mechanical Breakdown,1272.08,60,480,318,313,5
2025-11-22,L3,Line 3 - Surface Treatment,S2,Afternoon,480,105.5,374.5,Unplanned Maintenance,Unscheduled Repair,1248.42,60,480,314,308,6
2025-11-22,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,21.1,458.9,Unplanned Maintenance,Unscheduled Repair,168.8,20,1440,1376,1367,9
2025-11-22,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1261,1254,7
2025-11-23,L1,Line 1 - CNC Machining,S1,Morning,480,128.0,352.0,Planned Maintenance,Scheduled Preventive Maintenance,1813.33,45,640,374,369,5
2025-11-23,L1,Line 1 - CNC Machining,S2,Afternoon,480,22.1,457.9,Changeover,Product Setup / Changeover,313.08,45,640,610,601,9
2025-11-23,L1,Line 1 - CNC Machining,S3,Night,480,66.0,414.0,Planned Maintenance,Scheduled Preventive Maintenance,935.0,45,640,454,447,7
2025-11-23,L2,Line 2 - Precision Assembly,S1,Morning,480,123.6,356.4,Planned Maintenance,Scheduled Preventive Maintenance,1277.2,30,960,609,606,3
2025-11-23,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,866,858,8
2025-11-23,L2,Line 2 - Precision Assembly,S3,Night,480,55.1,424.9,Equipment Failure,Mechanical Breakdown,569.37,30,960,730,711,19
2025-11-23,L3,Line 3 - Surface Treatment,S1,Morning,480,77.5,402.5,Planned Maintenance,Scheduled Preventive Maintenance,917.08,60,480,400,387,13
2025-11-23,L3,Line 3 - Surface Treatment,S2,Afternoon,480,92.6,387.4,Material Issue,Material Shortage,1095.77,60,480,322,317,5
2025-11-23,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,65.2,414.8,Equipment Failure,Mechanical Breakdown,521.6,20,1440,1244,1227,17
2025-11-23,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,54.9,425.1,Material Issue,Material Shortage,439.2,20,1440,1113,1110,3
2025-11-24,L1,Line 1 - CNC Machining,S1,Morning,480,48.1,431.9,Changeover,Product Setup / Changeover,681.42,45,640,521,513,8
2025-11-24,L1,Line 1 - CNC Machining,S2,Afternoon,480,103.3,376.7,Equipment Failure,Mechanical Breakdown,1463.42,45,640,438,430,8
2025-11-24,L1,Line 1 - CNC Machining,S3,Night,480,27.2,452.8,Material Issue,Material Quality Reject,385.33,45,640,539,532,7
2025-11-24,L2,Line 2 - Precision Assembly,S1,Morning,480,116.5,363.5,Equipment Failure,Mechanical Breakdown,1203.83,30,960,622,616,6
2025-11-24,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,922,915,7
2025-11-24,L2,Line 2 - Precision Assembly,S3,Night,480,61.1,418.9,Changeover,Product Setup / Changeover,631.37,30,960,820,809,11
2025-11-24,L3,Line 3 - Surface Treatment,S1,Morning,480,47.6,432.4,Changeover,Product Setup / Changeover,563.27,60,480,354,344,10
2025-11-24,L3,Line 3 - Surface Treatment,S2,Afternoon,480,23.9,456.1,Changeover,Product Setup / Changeover,282.82,60,480,427,415,12
2025-11-24,L3,Line 3 - Surface Treatment,S3,Night,480,14.7,465.3,Material Issue,Material Quality Reject,173.95,60,480,402,390,12
2025-11-24,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,42.1,437.9,Changeover,Product Setup / Changeover,336.8,20,1440,1290,1280,10
2025-11-24,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,43.6,436.4,Unplanned Maintenance,Unscheduled Repair,348.8,20,1440,1227,1216,11
2025-11-24,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1158,1149,9
2025-11-25,L1,Line 1 - CNC Machining,S1,Morning,480,68.3,411.7,Equipment Failure,Electrical Fault,967.58,45,640,475,464,11
2025-11-25,L1,Line 1 - CNC Machining,S2,Afternoon,480,113.8,366.2,Planned Maintenance,Scheduled Preventive Maintenance,1612.17,45,640,411,404,7
2025-11-25,L1,Line 1 - CNC Machining,S3,Night,480,23.5,456.5,Operator,Operator Availability / Training,332.92,45,640,525,520,5
2025-11-25,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,861,850,11
2025-11-25,L2,Line 2 - Precision Assembly,S2,Afternoon,480,40.9,439.1,Material Issue,Material Shortage,422.63,30,960,759,753,6
2025-11-25,L2,Line 2 - Precision Assembly,S3,Night,480,90.2,389.8,Equipment Failure,Electrical Fault,932.07,30,960,679,668,11
2025-11-25,L3,Line 3 - Surface Treatment,S1,Morning,480,76.2,403.8,Planned Maintenance,Scheduled Preventive Maintenance,901.7,60,480,371,359,12
2025-11-25,L3,Line 3 - Surface Treatment,S2,Afternoon,480,25.9,454.1,Material Issue,Material Shortage,306.48,60,480,397,388,9
2025-11-25,L3,Line 3 - Surface Treatment,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,60,480,409,403,6
2025-11-25,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1397,1389,8
2025-11-25,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,117.9,362.1,Equipment Failure,Mechanical Breakdown,943.2,20,1440,909,903,6
